Date,Open,High,Low,Close,Adj Close,Volume,MA10,MA50,Shares,Close1,Profit,wealth
2018-01-30,241.110001,246.419998,238.410004,242.720001,242.720001,14270800,235.6920028,210.03000062000004,1,245.800003,3.0800020000000075,177.82001100000002
2018-01-31,245.770004,249.270004,244.449997,245.800003,245.800003,11964400,237.800003,210.71380065999998,1,240.5,-5.300003000000004,172.52000800000002
2018-02-01,238.520004,246.899994,238.059998,240.5,240.5,12980600,239.40600280000004,211.29660064000004,1,233.520004,-6.979996,165.54001200000002
2018-02-02,237.0,237.970001,231.169998,233.520004,233.520004,17961600,239.74700310000003,211.68540068000001,1,213.699997,-19.820007000000004,145.72000500000001
2018-02-05,227.0,233.229996,205.0,213.699997,213.699997,28869000,237.74800259999998,211.63840056,1,,,
